datetime,open,high,low,close,volume
2024-06-06 13:10:00,22816.31,22837.16,22816.31,22837.16,5423
2024-06-06 13:15:00,22837.16,22850.22,22837.16,22850.22,5248
2024-06-06 13:20:00,22850.22,22850.22,22836.69,22836.69,6048
2024-06-06 13:25:00,22836.69,22836.69,22823.23,22823.23,5329
2024-06-06 13:30:00,22823.23,22823.23,22810.06,22815.11,4440
2024-06-06 13:35:00,22815.11,22829.03,22815.11,22829.03,5522
2024-06-06 13:40:00,22829.03,22829.03,22825.24,22827.15,6589
2024-06-06 13:45:00,22827.15,22837.1,22826.37,22837.1,4953
2024-06-06 13:50:00,22837.1,22838.54,22831.97,22838.54,5432
2024-06-06 13:55:00,22838.54,22838.54,22827.11,22837.83,6700
2024-06-06 14:00:00,22837.83,22848.39,22837.83,22848.39,5963
2024-06-06 14:05:00,22848.39,22852.99,22843.19,22843.19,6627
2024-06-06 14:10:00,22843.19,22843.19,22828.86,22828.86,6080
2024-06-06 14:15:00,22828.86,22841.02,22828.86,22840.32,6222
2024-06-06 14:20:00,22840.32,22840.68,22834.24,22835.84,7707
2024-06-06 14:25:00,22835.84,22858.24,22835.84,22858.24,7532
2024-06-06 14:30:00,22858.24,22863.2,22855.8,22863.2,6365
2024-06-06 14:35:00,22863.2,22870.66,22863.2,22869.21,7998
2024-06-06 14:40:00,22869.21,22897.54,22868.1,22897.54,6478
2024-06-06 14:45:00,22897.54,22897.54,22885.02,22888.76,6438
2024-06-06 14:50:00,22888.76,22888.76,22877.11,22881.55,6549
2024-06-06 14:55:00,22881.55,22889.24,22878.19,22881.81,7724
2024-06-06 15:00:00,22881.81,22890.1,22880.82,22890.1,8762
2024-06-06 15:05:00,22890.1,22900.02,22889.98,22889.98,8817
2024-06-06 15:10:00,22889.98,22889.98,22885.11,22887.44,8179
2024-06-06 15:15:00,22887.44,22905.19,22887.44,22905.19,7652
2024-06-06 15:20:00,22905.19,22910.15,22897.99,22899.76,10347
2024-06-06 15:25:00,22899.76,22904.74,22821.4,22847.22,10168
2024-06-07 09:15:00,22821.85,22821.85,22789.95,22794.68,10039
2024-06-07 09:20:00,22794.68,22801.99,22794.68,22801.99,9189
2024-06-07 09:25:00,22801.99,22810.9,22801.99,22810.9,10044
2024-06-07 09:30:00,22810.9,22813.9,22810.55,22813.9,7232
2024-06-07 09:35:00,22813.9,22821.11,22813.9,22821.11,8730
2024-06-07 09:40:00,22821.11,22830.37,22821.11,22830.37,8616
2024-06-07 09:45:00,22830.37,22833.79,22830.37,22833.79,7836
2024-06-07 09:50:00,22833.79,22844.46,22833.79,22844.46,7721
2024-06-07 09:55:00,22844.46,22849.29,22844.46,22849.29,8947
2024-06-07 10:00:00,22849.29,22857.8,22849.29,22857.8,8484
2024-06-07 10:05:00,22857.8,22865.12,22857.8,22865.12,5858
2024-06-07 10:10:00,22865.12,22872.17,22865.12,22872.17,5825
2024-06-07 10:15:00,22872.17,22878.62,22872.17,22878.62,5761
2024-06-07 10:20:00,22878.62,22887.52,22878.62,22887.52,5394
2024-06-07 10:25:00,22887.52,22891.51,22887.52,22891.51,7423
2024-06-07 10:30:00,22891.51,22898.09,22891.51,22898.09,6272
2024-06-07 10:35:00,22898.09,22911.2,22898.09,22911.2,5947
2024-06-07 10:40:00,22911.2,22918.69,22911.2,22918.69,6489
2024-06-07 10:45:00,22918.69,22924.52,22918.69,22924.52,5729
2024-06-07 10:50:00,22924.52,22931.82,22924.23,22931.82,5914
2024-06-07 10:55:00,22931.82,22940.22,22931.82,22940.22,5586
2024-06-07 11:00:00,22940.22,22947.52,22940.22,22947.52,5670
2024-06-07 11:05:00,22947.52,22953.68,22947.52,22953.68,5364
2024-06-07 11:10:00,22953.68,22962.63,22953.68,22962.63,5584
2024-06-07 11:15:00,22962.63,22970.55,22962.63,22970.55,4261
2024-06-07 11:20:00,22970.55,22977.31,22970.55,22977.31,6215
2024-06-07 11:25:00,22977.31,22983.2,22977.31,22983.2,5188
2024-06-07 11:30:00,22983.2,22988.83,22983.2,22988.83,5043
2024-06-07 11:35:00,22988.83,22996.31,22988.83,22996.31,5289
2024-06-07 11:40:00,22996.31,23005.95,22996.31,23005.95,4995
2024-06-07 11:45:00,23005.95,23013.83,23005.95,23013.83,5071
2024-06-07 11:50:00,23013.83,23020.22,23013.83,23020.22,4866
2024-06-07 11:55:00,23020.22,23025.15,23020.22,23025.15,4734
2024-06-07 12:00:00,23025.15,23031.85,23025.15,23031.85,5728
2024-06-07 12:05:00,23031.85,23037.1,23031.85,23037.1,5284
2024-06-07 12:10:00,23037.1,23049.36,23037.1,23049.36,4904
2024-06-07 12:15:00,23049.36,23059.75,23049.36,23059.75,5571
2024-06-07 12:20:00,23059.75,23067.6,23059.75,23067.6,4402
2024-06-07 12:25:00,23067.6,23077.93,23067.6,23077.93,4294
2024-06-07 12:30:00,23077.93,23088.4,23077.93,23088.4,4054
2024-06-07 12:35:00,23088.4,23093.74,23088.4,23093.74,5150
2024-06-07 12:40:00,23093.74,23100.51,23093.74,23100.18,4273
2024-06-07 12:45:00,23100.18,23110.84,23100.18,23110.84,4385
2024-06-07 12:50:00,23110.84,23122.02,23110.84,23122.02,5822
2024-06-07 12:55:00,23122.02,23129.59,23122.02,23129.59,5288
2024-06-07 13:00:00,23129.59,23135.16,23129.59,23135.16,5201
2024-06-07 13:05:00,23135.16,23141.71,23135.16,23141.71,5659
2024-06-07 13:10:00,23141.71,23150.19,23141.71,23150.19,4212
2024-06-07 13:15:00,23150.19,23156.09,23150.19,23156.09,4729
2024-06-07 13:20:00,23156.09,23162.54,23156.09,23162.54,4350
2024-06-07 13:25:00,23162.54,23169.92,23162.54,23169.92,5306
2024-06-07 13:30:00,23169.92,23177.14,23169.92,23177.14,5778
2024-06-07 13:35:00,23177.14,23183.99,23177.14,23183.99,6353
2024-06-07 13:40:00,23183.99,23191.27,23183.99,23191.27,5085
2024-06-07 13:45:00,23191.27,23197.93,23191.27,23197.93,5911
2024-06-07 13:50:00,23197.93,23201.26,23197.93,23201.26,5380
2024-06-07 13:55:00,23201.26,23210.49,23201.26,23210.49,5062
2024-06-07 14:00:00,23210.49,23216.66,23210.49,23216.66,7147
2024-06-07 14:05:00,23216.66,23225.7,23216.66,23225.7,5232
2024-06-07 14:10:00,23225.7,23231.97,23225.7,23231.97,5578
2024-06-07 14:15:00,23231.97,23234.91,23231.97,23234.28,5498
2024-06-07 14:20:00,23234.28,23238.08,23234.28,23238.08,6509
2024-06-07 14:25:00,23238.08,23249.28,23238.08,23249.28,6199
2024-06-07 14:30:00,23249.28,23255.82,23249.28,23255.82,7083
2024-06-07 14:35:00,23255.82,23260.22,23255.82,23260.22,8011
2024-06-07 14:40:00,23260.22,23263.96,23260.22,23263.96,6800
2024-06-07 14:45:00,23263.96,23269.36,23263.96,23269.36,8785
2024-06-07 14:50:00,23269.36,23271.95,23268.27,23271.95,9177
2024-06-07 14:55:00,23271.95,23285.37,23271.95,23285.37,8045
2024-06-07 15:00:00,23285.37,23293.97,23285.37,23293.97,7439
2024-06-07 15:05:00,23293.97,23296.45,23293.97,23296.45,8098
2024-06-07 15:10:00,23296.45,23305.91,23296.45,23305.91,8300
2024-06-07 15:15:00,23305.91,23315.7,23305.91,23315.7,7815
2024-06-07 15:20:00,23315.7,23316.61,23315.7,23315.91,9865
2024-06-07 15:25:00,23315.91,23320.2,23290.15,23347.006666666668,10484
2024-06-10 09:15:00,23319.15,23411.34,23319.15,23378.103333333333,6179
2024-06-10 09:20:00,23409.46,23409.82,23408.35,23409.2,5806
2024-06-10 09:25:00,23409.2,23409.2,23401.54,23401.54,5200
2024-06-10 09:30:00,23401.54,23403.0,23401.54,23401.75,6047
2024-06-10 09:35:00,23401.75,23402.14,23400.69,23401.26,5693
2024-06-10 09:40:00,23401.26,23401.26,23397.45,23399.58,4589
2024-06-10 09:45:00,23399.58,23399.58,23397.71,23397.71,4588
2024-06-10 09:50:00,23397.71,23397.71,23394.81,23396.96,4769
2024-06-10 09:55:00,23396.96,23396.96,23392.93,23395.06,5517
2024-06-10 10:00:00,23395.06,23395.06,23392.45,23392.45,4292
2024-06-10 10:05:00,23392.45,23392.45,23389.8,23389.8,4405
2024-06-10 10:10:00,23389.8,23391.46,23389.04,23391.46,4741
2024-06-10 10:15:00,23391.46,23392.03,23385.57,23385.57,4576
2024-06-10 10:20:00,23385.57,23385.58,23382.75,23382.75,4352
2024-06-10 10:25:00,23382.75,23382.75,23375.71,23375.71,3737
2024-06-10 10:30:00,23375.71,23375.71,23372.16,23372.16,4803
2024-06-10 10:35:00,23372.16,23372.16,23364.89,23364.89,4134
2024-06-10 10:40:00,23364.89,23364.89,23358.43,23358.43,3213
2024-06-10 10:45:00,23358.43,23358.51,23354.34,23354.34,4118
2024-06-10 10:50:00,23354.34,23354.34,23351.7,23351.7,3385
2024-06-10 10:55:00,23351.7,23351.7,23345.77,23345.77,3097
2024-06-10 11:00:00,23345.77,23347.69,23345.58,23346.56,3302
2024-06-10 11:05:00,23346.56,23347.48,23341.98,23341.98,3125
2024-06-10 11:10:00,23341.98,23342.03,23340.73,23341.2,3494
2024-06-10 11:15:00,23341.2,23344.1,23341.2,23344.1,3424
2024-06-10 11:20:00,23344.1,23345.24,23341.88,23341.88,3353
2024-06-10 11:25:00,23341.88,23341.88,23338.17,23340.19,3324
2024-06-10 11:30:00,23340.19,23340.19,23333.68,23333.68,3442
2024-06-10 11:35:00,23333.68,23333.68,23331.74,23332.52,3705
2024-06-10 11:40:00,23332.52,23332.52,23328.48,23328.48,2588
2024-06-10 11:45:00,23328.48,23328.61,23326.14,23326.14,3423
2024-06-10 11:50:00,23326.14,23326.14,23324.08,23324.08,3257
2024-06-10 11:55:00,23324.08,23326.33,23323.78,23324.04,2637
2024-06-10 12:00:00,23324.04,23324.04,23319.8,23319.8,3490
2024-06-10 12:05:00,23319.8,23321.32,23319.8,23319.85,3481
2024-06-10 12:10:00,23319.85,23320.05,23318.79,23318.79,3165
2024-06-10 12:15:00,23318.79,23318.79,23314.64,23314.64,2553
2024-06-10 12:20:00,23314.64,23314.64,23311.99,23311.99,2790
2024-06-10 12:25:00,23311.99,23311.99,23306.69,23306.69,3386
2024-06-10 12:30:00,23306.69,23306.69,23303.02,23303.02,3456
2024-06-10 12:35:00,23303.02,23303.02,23297.95,23297.95,3197
2024-06-10 12:40:00,23297.95,23297.95,23291.31,23291.31,2852
2024-06-10 12:45:00,23291.31,23291.62,23286.78,23286.78,3024
2024-06-10 12:50:00,23286.78,23286.78,23285.44,23286.2,3304
2024-06-10 12:55:00,23286.2,23286.2,23283.28,23283.28,3507
2024-06-10 13:00:00,23283.28,23283.28,23280.48,23280.48,2693
2024-06-10 13:05:00,23280.48,23280.48,23276.79,23277.13,3092
2024-06-10 13:10:00,23277.13,23278.91,23277.13,23277.17,3587
2024-06-10 13:15:00,23277.17,23277.17,23275.66,23276.32,3400
2024-06-10 13:20:00,23276.32,23276.32,23269.4,23269.4,3678
2024-06-10 13:25:00,23269.4,23269.4,23266.47,23266.47,3976
2024-06-10 13:30:00,23266.47,23266.47,23264.88,23266.15,3957
2024-06-10 13:35:00,23266.15,23268.08,23265.97,23265.97,3452
2024-06-10 13:40:00,23265.97,23265.97,23262.63,23263.48,3030
2024-06-10 13:45:00,23263.48,23263.48,23258.01,23258.09,3058
2024-06-10 13:50:00,23258.09,23258.09,23256.27,23256.27,3383
2024-06-10 13:55:00,23256.27,23258.95,23256.27,23258.46,4461
2024-06-10 14:00:00,23258.46,23258.46,23255.21,23255.21,3827
2024-06-10 14:05:00,23255.21,23255.21,23251.8,23251.8,3854
2024-06-10 14:10:00,23251.8,23252.77,23251.8,23252.25,4439
2024-06-10 14:15:00,23252.25,23253.56,23251.66,23253.56,4870
2024-06-10 14:20:00,23253.56,23253.56,23246.86,23246.86,3788
2024-06-10 14:25:00,23246.86,23248.01,23245.45,23245.45,4356
2024-06-10 14:30:00,23245.45,23245.91,23243.78,23243.78,3789
2024-06-10 14:35:00,23243.78,23243.78,23239.56,23239.56,5432
2024-06-10 14:40:00,23239.56,23239.99,23238.72,23239.99,4798
2024-06-10 14:45:00,23239.99,23240.73,23237.53,23237.53,4461
2024-06-10 14:50:00,23237.53,23238.03,23236.44,23238.03,4484
2024-06-10 14:55:00,23238.03,23239.0,23238.03,23239.0,5830
2024-06-10 15:00:00,23239.0,23239.0,23236.09,23236.4,5010
2024-06-10 15:05:00,23236.4,23236.71,23234.2,23234.2,5973
2024-06-10 15:10:00,23234.2,23234.2,23229.98,23229.98,4477
2024-06-10 15:15:00,23229.98,23231.22,23227.74,23229.41,6574
2024-06-10 15:20:00,23229.41,23229.77,23227.97,23228.43,6468
2024-06-10 15:25:00,23228.43,23259.2,23227.2,23277.52,5646
2024-06-11 09:15:00,23283.75,23379.05,23283.75,23326.61,5010
2024-06-11 09:20:00,23377.52,23378.53,23375.7,23375.7,4914
2024-06-11 09:25:00,23375.7,23385.68,23375.7,23385.68,6612
2024-06-11 09:30:00,23385.68,23389.45,23382.26,23382.26,5779
2024-06-11 09:35:00,23382.26,23384.81,23379.35,23380.96,6411
2024-06-11 09:40:00,23380.96,23380.96,23374.29,23374.29,4466
2024-06-11 09:45:00,23374.29,23381.0,23374.29,23381.0,4622
2024-06-11 09:50:00,23381.0,23381.0,23378.99,23379.28,5394
2024-06-11 09:55:00,23379.28,23379.28,23376.08,23376.08,5710
2024-06-11 10:00:00,23376.08,23376.08,23363.3,23364.59,4690
2024-06-11 10:05:00,23364.59,23364.59,23354.59,23356.93,4233
2024-06-11 10:10:00,23356.93,23362.82,23356.69,23362.82,4671
2024-06-11 10:15:00,23362.82,23364.07,23353.4,23353.4,4119
2024-06-11 10:20:00,23353.4,23357.11,23352.02,23355.05,5073
2024-06-11 10:25:00,23355.05,23355.05,23351.05,23353.11,3522
2024-06-11 10:30:00,23353.11,23353.11,23347.12,23347.98,3383
2024-06-11 10:35:00,23347.98,23347.98,23343.71,23347.12,4006
2024-06-11 10:40:00,23347.12,23347.12,23341.95,23345.95,3265
2024-06-11 10:45:00,23345.95,23345.95,23337.58,23337.58,4003
2024-06-11 10:50:00,23337.58,23337.58,23325.88,23325.88,3199
2024-06-11 10:55:00,23325.88,23325.88,23314.29,23317.52,3825
2024-06-11 11:00:00,23317.52,23320.96,23316.19,23316.19,3081
2024-06-11 11:05:00,23316.19,23316.19,23313.37,23314.04,4227
2024-06-11 11:10:00,23314.04,23315.35,23309.69,23309.69,3552
2024-06-11 11:15:00,23309.69,23311.17,23304.28,23304.28,3872
2024-06-11 11:20:00,23304.28,23304.7,23298.6,23298.6,3885
2024-06-11 11:25:00,23298.6,23300.77,23290.4,23290.4,3500
2024-06-11 11:30:00,23290.4,23293.7,23289.2,23289.2,3227
2024-06-11 11:35:00,23289.2,23289.2,23278.25,23278.25,3702
2024-06-11 11:40:00,23278.25,23282.53,23275.05,23282.53,2876
2024-06-11 11:45:00,23282.53,23286.33,23282.53,23282.95,3398
2024-06-11 11:50:00,23282.95,23282.95,23274.26,23274.26,3359
2024-06-11 11:55:00,23274.26,23274.26,23263.36,23263.36,3706
2024-06-11 12:00:00,23263.36,23264.18,23256.91,23258.98,2508
2024-06-11 12:05:00,23258.98,23261.08,23257.05,23257.05,2594
2024-06-11 12:10:00,23257.05,23257.05,23252.33,23255.13,2710
2024-06-11 12:15:00,23255.13,23261.21,23255.13,23261.17,2623
2024-06-11 12:20:00,23261.17,23263.64,23255.74,23258.51,3023
2024-06-11 12:25:00,23258.51,23261.38,23254.45,23261.38,2566
2024-06-11 12:30:00,23261.38,23264.27,23257.44,23258.35,2725
2024-06-11 12:35:00,23258.35,23259.57,23256.27,23259.12,3025
2024-06-11 12:40:00,23259.12,23259.82,23251.31,23251.31,2568
2024-06-11 12:45:00,23251.31,23254.96,23251.02,23253.75,3320
2024-06-11 12:50:00,23253.75,23257.38,23252.95,23257.38,3234
2024-06-11 12:55:00,23257.38,23257.38,23249.79,23249.79,3565
2024-06-11 13:00:00,23249.79,23253.35,23248.08,23248.25,3609
2024-06-11 13:05:00,23248.25,23254.71,23248.25,23249.97,2640
2024-06-11 13:10:00,23249.97,23252.51,23243.92,23244.15,3643
2024-06-11 13:15:00,23244.15,23244.15,23238.69,23238.69,3895
2024-06-11 13:20:00,23238.69,23241.64,23232.67,23232.67,3721
2024-06-11 13:25:00,23232.67,23234.0,23225.08,23225.08,3451
2024-06-11 13:30:00,23225.08,23225.08,23215.72,23215.72,3338
2024-06-11 13:35:00,23215.72,23222.49,23215.72,23222.49,3751
2024-06-11 13:40:00,23222.49,23231.48,23222.49,23227.63,4136
2024-06-11 13:45:00,23227.63,23227.63,23218.36,23218.99,3371
2024-06-11 13:50:00,23218.99,23223.25,23218.99,23223.25,3938
2024-06-11 13:55:00,23223.25,23223.25,23212.94,23216.86,4505
2024-06-11 14:00:00,23216.86,23219.34,23213.12,23213.12,4224
2024-06-11 14:05:00,23213.12,23213.12,23206.72,23206.72,4036
2024-06-11 14:10:00,23206.72,23216.45,23206.65,23216.45,4823
2024-06-11 14:15:00,23216.45,23224.62,23216.45,23224.62,4922
2024-06-11 14:20:00,23224.62,23227.74,23222.88,23227.74,4395
2024-06-11 14:25:00,23227.74,23227.74,23218.92,23222.29,4717
2024-06-11 14:30:00,23222.29,23233.56,23220.88,23233.56,4497
2024-06-11 14:35:00,23233.56,23233.56,23228.52,23230.65,5571
2024-06-11 14:40:00,23230.65,23237.08,23229.7,23229.7,3996
2024-06-11 14:45:00,23229.7,23230.54,23225.16,23225.16,4229
2024-06-11 14:50:00,23225.16,23225.16,23218.86,23221.98,5108
2024-06-11 14:55:00,23221.98,23227.64,23221.03,23227.64,4427
2024-06-11 15:00:00,23227.64,23227.64,23219.22,23219.22,5067
2024-06-11 15:05:00,23219.22,23219.9,23218.16,23218.16,4582
2024-06-11 15:10:00,23218.16,23219.68,23211.26,23219.68,5902
2024-06-11 15:15:00,23219.68,23220.63,23215.89,23218.74,6214
2024-06-11 15:20:00,23218.74,23221.28,23217.94,23217.94,4970
2024-06-11 15:25:00,23217.94,23264.85,23209.26,23289.253333333334,5731
2024-06-12 09:15:00,23344.45,23441.95,23344.45,23360.566666666666,5767
2024-06-12 09:20:00,23437.52,23437.52,23431.88,23431.88,6736
2024-06-12 09:25:00,23431.88,23434.39,23431.88,23433.21,6225
2024-06-12 09:30:00,23433.21,23434.59,23432.5,23432.91,6310
2024-06-12 09:35:00,23432.91,23432.91,23429.14,23429.14,4905
2024-06-12 09:40:00,23429.14,23429.14,23425.92,23426.67,5365
2024-06-12 09:45:00,23426.67,23426.67,23419.81,23422.73,4410
2024-06-12 09:50:00,23422.73,23422.73,23417.65,23417.65,5698
2024-06-12 09:55:00,23417.65,23417.65,23411.35,23411.35,4484
2024-06-12 10:00:00,23411.35,23411.96,23409.26,23411.96,4220
2024-06-12 10:05:00,23411.96,23417.64,23407.56,23417.64,5298
2024-06-12 10:10:00,23417.64,23417.64,23412.67,23412.67,4950
2024-06-12 10:15:00,23412.67,23412.67,23404.43,23406.63,4366
2024-06-12 10:20:00,23406.63,23406.63,23398.74,23399.43,4254
2024-06-12 10:25:00,23399.43,23399.43,23398.24,23399.41,4013
2024-06-12 10:30:00,23399.41,23401.57,23399.28,23400.03,3181
2024-06-12 10:35:00,23400.03,23400.93,23398.29,23400.93,4127
2024-06-12 10:40:00,23400.93,23400.93,23395.82,23397.22,3829
2024-06-12 10:45:00,23397.22,23398.79,23396.55,23398.28,3101
2024-06-12 10:50:00,23398.28,23398.28,23394.56,23396.68,3756
2024-06-12 10:55:00,23396.68,23396.68,23393.65,23393.69,3033
2024-06-12 11:00:00,23393.69,23394.53,23393.3,23394.53,3620
2024-06-12 11:05:00,23394.53,23395.57,23393.51,23395.57,3132
2024-06-12 11:10:00,23395.57,23396.14,23391.82,23391.82,2809
2024-06-12 11:15:00,23391.82,23393.82,23388.03,23393.82,3191
2024-06-12 11:20:00,23393.82,23398.96,23393.82,23397.03,3668
2024-06-12 11:25:00,23397.03,23398.11,23394.81,23396.74,3288
2024-06-12 11:30:00,23396.74,23401.74,23396.74,23397.49,2994
2024-06-12 11:35:00,23397.49,23397.49,23394.02,23394.02,3461
2024-06-12 11:40:00,23394.02,23396.69,23394.02,23396.42,2883
2024-06-12 11:45:00,23396.42,23396.42,23395.48,23395.48,2693
2024-06-12 11:50:00,23395.48,23397.15,23394.74,23394.74,3255
2024-06-12 11:55:00,23394.74,23400.4,23393.18,23400.4,2725
2024-06-12 12:00:00,23400.4,23400.4,23393.21,23393.21,3256
2024-06-12 12:05:00,23393.21,23399.9,23393.21,23399.9,2979
2024-06-12 12:10:00,23399.9,23399.9,23393.44,23395.0,3133
2024-06-12 12:15:00,23395.0,23396.59,23395.0,23396.13,3360
2024-06-12 12:20:00,23396.13,23396.13,23390.4,23390.4,3023
2024-06-12 12:25:00,23390.4,23392.53,23390.4,23392.53,3005
2024-06-12 12:30:00,23392.53,23392.53,23386.44,23386.44,3415
2024-06-12 12:35:00,23386.44,23386.44,23374.61,23374.61,3245
2024-06-12 12:40:00,23374.61,23374.61,23368.7,23368.7,2475
2024-06-12 12:45:00,23368.7,23371.08,23368.7,23370.54,2413
2024-06-12 12:50:00,23370.54,23370.54,23365.37,23365.37,2583
2024-06-12 12:55:00,23365.37,23368.57,23365.37,23368.57,2629
2024-06-12 13:00:00,23368.57,23369.95,23363.04,23363.04,3351
2024-06-12 13:05:00,23363.04,23363.81,23360.93,23360.93,3534
2024-06-12 13:10:00,23360.93,23361.37,23359.87,23359.87,3677
2024-06-12 13:15:00,23359.87,23359.97,23358.12,23358.12,3511
2024-06-12 13:20:00,23358.12,23360.39,23358.12,23360.28,3423
2024-06-12 13:25:00,23360.28,23360.28,23350.05,23350.05,2735
2024-06-12 13:30:00,23350.05,23350.05,23340.55,23342.24,2858
2024-06-12 13:35:00,23342.24,23342.86,23341.93,23342.86,3275
2024-06-12 13:40:00,23342.86,23342.86,23339.5,23341.54,2997
2024-06-12 13:45:00,23341.54,23342.9,23340.11,23340.57,3979
2024-06-12 13:50:00,23340.57,23340.57,23336.75,23337.8,4171
2024-06-12 13:55:00,23337.8,23337.8,23327.06,23327.06,3888
2024-06-12 14:00:00,23327.06,23327.06,23322.59,23324.42,4149
2024-06-12 14:05:00,23324.42,23324.42,23318.42,23318.42,4391
2024-06-12 14:10:00,23318.42,23319.23,23315.34,23319.23,3994
2024-06-12 14:15:00,23319.23,23326.3,23318.34,23326.3,3646
2024-06-12 14:20:00,23326.3,23326.94,23325.4,23326.94,4277
2024-06-12 14:25:00,23326.94,23326.94,23320.89,23320.89,3525
2024-06-12 14:30:00,23320.89,23320.89,23318.72,23319.73,4841
2024-06-12 14:35:00,23319.73,23319.73,23317.68,23317.68,3600
2024-06-12 14:40:00,23317.68,23317.68,23315.69,23316.39,4824
2024-06-12 14:45:00,23316.39,23316.39,23309.63,23309.63,3791
2024-06-12 14:50:00,23309.63,23311.99,23308.09,23308.16,5418
2024-06-12 14:55:00,23308.16,23309.79,23308.16,23308.33,5414
2024-06-12 15:00:00,23308.33,23310.76,23308.07,23310.7,5380
2024-06-12 15:05:00,23310.7,23310.7,23304.22,23304.22,5201
2024-06-12 15:10:00,23304.22,23304.22,23301.84,23301.84,5408
2024-06-12 15:15:00,23301.84,23304.42,23301.84,23302.42,4772
2024-06-12 15:20:00,23302.42,23305.21,23298.99,23298.99,5474
2024-06-12 15:25:00,23298.99,23322.95,23295.95,23322.95,4797
2024-06-13 09:15:00,23480.95,23480.95,23478.71,23400.335,5122
2024-06-13 09:20:00,23478.71,23478.71,23477.72,23477.72,5264
2024-06-13 09:25:00,23477.72,23477.72,23475.76,23475.76,5381
2024-06-13 09:30:00,23475.76,23475.9,23474.84,23474.84,5383
2024-06-13 09:35:00,23474.84,23474.84,23472.9,23472.9,3943
2024-06-13 09:40:00,23472.9,23472.9,23471.91,23471.91,5251
2024-06-13 09:45:00,23471.91,23471.91,23470.11,23470.11,5170
2024-06-13 09:50:00,23470.11,23470.11,23467.42,23467.42,3956
2024-06-13 09:55:00,23467.42,23467.42,23465.01,23465.01,5086
2024-06-13 10:00:00,23465.01,23465.02,23462.86,23462.86,4169
2024-06-13 10:05:00,23462.86,23462.86,23461.73,23461.73,4457
2024-06-13 10:10:00,23461.73,23461.84,23461.15,23461.54,3193
2024-06-13 10:15:00,23461.54,23461.54,23457.97,23457.97,4203
2024-06-13 10:20:00,23457.97,23458.25,23456.59,23456.59,3958
2024-06-13 10:25:00,23456.59,23456.59,23454.0,23454.0,3559
2024-06-13 10:30:00,23454.0,23454.0,23452.46,23452.46,3394
2024-06-13 10:35:00,23452.46,23452.46,23450.8,23450.8,3238
2024-06-13 10:40:00,23450.8,23450.8,23449.79,23449.79,3347
2024-06-13 10:45:00,23449.79,23449.79,23448.61,23448.61,3726
2024-06-13 10:50:00,23448.61,23448.61,23447.3,23447.3,3619
2024-06-13 10:55:00,23447.3,23447.3,23445.12,23445.38,3384
2024-06-13 11:00:00,23445.38,23445.38,23443.55,23443.57,3227
2024-06-13 11:05:00,23443.57,23443.57,23441.87,23441.87,3477
2024-06-13 11:10:00,23441.87,23441.87,23439.45,23439.45,2630
2024-06-13 11:15:00,23439.45,23439.67,23438.34,23438.34,2688
2024-06-13 11:20:00,23438.34,23438.34,23436.41,23436.41,3018
2024-06-13 11:25:00,23436.41,23436.43,23435.54,23435.54,2402
2024-06-13 11:30:00,23435.54,23435.7,23435.16,23435.16,2386
2024-06-13 11:35:00,23435.16,23435.16,23433.48,23433.48,3174
2024-06-13 11:40:00,23433.48,23433.78,23432.2,23432.2,3304
2024-06-13 11:45:00,23432.2,23432.2,23429.39,23429.39,3019
2024-06-13 11:50:00,23429.39,23429.39,23427.92,23427.92,2946
2024-06-13 11:55:00,23427.92,23427.92,23426.32,23426.32,2406
2024-06-13 12:00:00,23426.32,23426.32,23423.73,23423.73,2953
2024-06-13 12:05:00,23423.73,23423.73,23421.05,23421.05,2344
2024-06-13 12:10:00,23421.05,23421.06,23420.2,23420.2,2848
2024-06-13 12:15:00,23420.2,23420.2,23417.2,23417.2,3129
2024-06-13 12:20:00,23417.2,23417.27,23416.61,23416.61,3104
2024-06-13 12:25:00,23416.61,23416.61,23415.19,23415.25,3020
2024-06-13 12:30:00,23415.25,23415.25,23412.78,23412.78,3044
2024-06-13 12:35:00,23412.78,23412.78,23411.11,23411.11,2502
2024-06-13 12:40:00,23411.11,23411.11,23410.57,23410.71,2711
2024-06-13 12:45:00,23410.71,23410.71,23408.1,23408.1,2396
2024-06-13 12:50:00,23408.1,23408.1,23405.93,23405.93,3042
2024-06-13 12:55:00,23405.93,23405.93,23405.18,23405.28,2541
2024-06-13 13:00:00,23405.28,23405.28,23403.51,23403.51,2265
2024-06-13 13:05:00,23403.51,23403.51,23401.65,23401.65,2969
2024-06-13 13:10:00,23401.65,23401.65,23400.39,23400.39,3166
2024-06-13 13:15:00,23400.39,23400.39,23398.39,23398.39,3128
2024-06-13 13:20:00,23398.39,23398.39,23397.34,23397.34,3363
2024-06-13 13:25:00,23397.34,23397.34,23395.9,23395.9,2760
2024-06-13 13:30:00,23395.9,23395.9,23393.72,23393.72,3472
2024-06-13 13:35:00,23393.72,23394.0,23393.15,23393.69,2455
2024-06-13 13:40:00,23393.69,23393.69,23391.24,23391.24,2580
2024-06-13 13:45:00,23391.24,23391.24,23389.34,23389.34,2619
2024-06-13 13:50:00,23389.34,23389.34,23387.49,23387.49,3550
2024-06-13 13:55:00,23387.49,23387.49,23385.7,23385.7,2786
2024-06-13 14:00:00,23385.7,23385.7,23382.22,23382.22,3064
2024-06-13 14:05:00,23382.22,23382.22,23381.05,23381.05,2911
2024-06-13 14:10:00,23381.05,23381.37,23379.06,23379.06,3288
