datetime,open,high,low,close,volume,open_interest
2024-08-02 14:50:00,24819.38,24819.38,24818.88,24819.38,5300,10576871
2024-08-02 14:55:00,24828.85,24829.32,24825.79,24825.79,5094,10313890
2024-08-02 15:00:00,24802.25,24802.25,24798.81,24798.81,4522,10735697
2024-08-02 15:05:00,24822.24,24823.38,24821.52,24821.59,4380,10194880
2024-08-02 15:10:00,24829.75,24829.75,24825.48,24825.48,5614,10275090
2024-08-02 15:15:00,24819.52,24819.52,24818.01,24818.01,4927,10433193
2024-08-02 15:20:00,24824.13,24824.13,24820.15,24820.15,5120,10227040
2024-08-02 15:25:00,24819.56,24847.56,24817.02,24847.56,6068,9862545
2024-08-05 09:15:00,24363.88,24411.2,24363.88,24403.13,8709,9992776
2024-08-05 09:20:00,24461.76,24461.76,24454.0,24454.0,6492,9791307
2024-08-05 09:25:00,24422.18,24422.18,24417.9,24417.9,6173,10166989
2024-08-05 09:30:00,24407.57,24410.04,24405.12,24405.12,6623,10376745
2024-08-05 09:35:00,24404.91,24404.91,24399.41,24399.41,7692,9900311
2024-08-05 09:40:00,24436.82,24436.82,24428.95,24428.95,6418,10456238
2024-08-05 09:45:00,24413.0,24414.94,24412.58,24412.58,5728,10756572
2024-08-05 09:50:00,24377.09,24377.09,24369.87,24369.87,7134,10210034
2024-08-05 09:55:00,24422.37,24422.37,24415.63,24415.63,6741,10117673
2024-08-05 10:00:00,24369.03,24369.03,24362.83,24362.83,5462,10845574
2024-08-05 10:05:00,24401.2,24401.2,24395.28,24396.45,6744,10664808
2024-08-05 10:10:00,24398.85,24398.85,24386.44,24386.44,5819,10078424
2024-08-05 10:15:00,24402.15,24402.15,24394.68,24394.68,5762,10424292
2024-08-05 10:20:00,24416.43,24416.43,24408.79,24408.79,5400,10733129
2024-08-05 10:25:00,24332.46,24332.46,24323.26,24323.26,4979,10656665
2024-08-05 10:30:00,24355.08,24355.08,24345.04,24345.04,5482,10732228
2024-08-05 10:35:00,24339.61,24339.61,24335.36,24335.36,5673,10706400
2024-08-05 10:40:00,24352.57,24352.57,24349.42,24349.42,4455,10981351
2024-08-05 10:45:00,24344.14,24344.14,24335.53,24335.53,4372,10500026
2024-08-05 10:50:00,24321.76,24321.76,24313.76,24313.76,5328,10944023
2024-08-05 10:55:00,24311.62,24311.62,24304.05,24304.05,4802,11276919
2024-08-05 11:00:00,24287.7,24287.7,24280.09,24280.09,4005,10658974
2024-08-05 11:05:00,24331.03,24331.03,24321.26,24321.26,3751,11120599
2024-08-05 11:10:00,24308.47,24308.47,24301.54,24301.54,4275,10559528
2024-08-05 11:15:00,24312.63,24312.63,24303.51,24303.51,4747,10626200
2024-08-05 11:20:00,24273.81,24273.81,24267.04,24267.04,4921,11365288
2024-08-05 11:25:00,24258.67,24258.79,24254.56,24254.56,4404,10402489
2024-08-05 11:30:00,24244.37,24244.37,24237.39,24237.39,3505,10639316
2024-08-05 11:35:00,24272.11,24272.11,24264.63,24264.63,4311,10958472
2024-08-05 11:40:00,24230.84,24231.41,24229.28,24230.39,3916,10897723
2024-08-05 11:45:00,24300.16,24301.59,24300.16,24301.27,4550,11176804
2024-08-05 11:50:00,24225.04,24225.04,24214.43,24214.43,4585,10722867
2024-08-05 11:55:00,24252.6,24252.6,24246.97,24248.14,4564,10615012
2024-08-05 12:00:00,24279.36,24279.36,24273.35,24273.35,3235,10974564
2024-08-05 12:05:00,24250.0,24250.0,24240.98,24240.98,4183,11175548
2024-08-05 12:10:00,24230.77,24230.77,24225.54,24225.54,4600,11246228
2024-08-05 12:15:00,24197.94,24197.94,24193.85,24194.25,3310,11319191
2024-08-05 12:20:00,24184.28,24184.28,24179.93,24179.93,4519,11260231
2024-08-05 12:25:00,24231.81,24231.81,24224.29,24224.29,3746,10894198
2024-08-05 12:30:00,24242.04,24242.04,24238.63,24240.17,3157,11446114
2024-08-05 12:35:00,24193.29,24193.29,24188.8,24188.8,3759,10665269
2024-08-05 12:40:00,24171.93,24171.93,24167.31,24167.31,3987,10761794
2024-08-05 12:45:00,24135.53,24137.1,24131.48,24131.48,3687,11334190
2024-08-05 12:50:00,24167.07,24167.07,24158.08,24158.08,4797,10798692
2024-08-05 12:55:00,24178.95,24178.95,24167.15,24167.15,4604,11007427
2024-08-05 13:00:00,24208.37,24208.66,24205.94,24207.8,4046,10797449
2024-08-05 13:05:00,24185.52,24185.52,24180.55,24180.55,3860,10967660
2024-08-05 13:10:00,24171.7,24171.7,24168.02,24168.05,4477,10765057
2024-08-05 13:15:00,24151.09,24151.09,24144.08,24144.08,4181,11444351
2024-08-05 13:20:00,24139.68,24141.55,24139.47,24139.47,4080,10723053
2024-08-05 13:25:00,24187.3,24187.3,24181.17,24181.17,4741,10988640
2024-08-05 13:30:00,24152.2,24152.53,24150.76,24151.32,4793,11243794
2024-08-05 13:35:00,24095.94,24095.94,24086.84,24086.84,4595,10945078
2024-08-05 13:40:00,24121.18,24121.18,24113.83,24113.83,5241,10839769
2024-08-05 13:45:00,24109.39,24109.39,24103.91,24103.91,4532,10815898
2024-08-05 13:50:00,24111.41,24113.63,24106.22,24106.22,3875,10710429
2024-08-05 13:55:00,24132.85,24132.85,24125.95,24125.95,4886,11015614
2024-08-05 14:00:00,24109.86,24109.86,24095.75,24095.75,5717,10180359
2024-08-05 14:05:00,24096.48,24096.48,24094.12,24094.12,5534,11041751
2024-08-05 14:10:00,24127.48,24127.48,24123.95,24123.95,4293,10696464
2024-08-05 14:15:00,24075.73,24075.73,24068.05,24068.53,5592,10946656
2024-08-05 14:20:00,24129.94,24129.94,24124.25,24124.25,6026,10033759
2024-08-05 14:25:00,24063.46,24063.46,24050.54,24050.54,5321,10911576
2024-08-05 14:30:00,24068.77,24068.77,24059.58,24060.17,6636,10096972
2024-08-05 14:35:00,24051.3,24051.3,24040.14,24040.14,5211,10699917
2024-08-05 14:40:00,24049.83,24049.83,24045.45,24046.6,6469,10353852
2024-08-05 14:45:00,24054.29,24054.29,24047.16,24047.16,7235,10602248
2024-08-05 14:50:00,24046.91,24046.91,24042.63,24042.63,5879,10519498
2024-08-05 14:55:00,24014.22,24014.22,24008.29,24008.29,6800,10010338
2024-08-05 15:00:00,23999.44,23999.44,23991.61,23991.61,5720,10346794
2024-08-05 15:05:00,24078.33,24079.19,24072.77,24072.77,7630,10074814
2024-08-05 15:10:00,24001.35,24001.35,23997.49,23997.52,6716,10339141
2024-08-05 15:15:00,24025.81,24026.46,24020.82,24020.82,6687,10493642
2024-08-05 15:20:00,23965.68,23965.68,23963.22,23964.24,6075,9794308
2024-08-05 15:25:00,23995.99,24151.91,23990.4,24151.91,7584,10211093
2024-08-06 09:15:00,24286.06,24477.79,24286.06,24473.01,4880,10315167
2024-08-06 09:20:00,24487.63,24488.72,24483.4,24483.4,5169,10014566
2024-08-06 09:25:00,24405.53,24405.53,24394.92,24394.92,5653,10716750
2024-08-06 09:30:00,24465.29,24467.06,24459.47,24459.47,4742,10301730
2024-08-06 09:35:00,24427.42,24427.42,24415.09,24415.09,4920,9982092
2024-08-06 09:40:00,24450.98,24451.75,24447.48,24447.48,3526,9932474
2024-08-06 09:45:00,24414.36,24414.36,24405.57,24405.57,3771,10409670
2024-08-06 09:50:00,24409.97,24409.97,24405.12,24405.12,4328,10265338
2024-08-06 09:55:00,24419.28,24419.28,24413.37,24413.37,3584,10103099
2024-08-06 10:00:00,24394.43,24395.6,24391.32,24391.32,3312,9961602
2024-08-06 10:05:00,24405.35,24406.52,24401.6,24401.6,4294,10550471
2024-08-06 10:10:00,24384.14,24384.14,24376.33,24376.33,4412,10612841
2024-08-06 10:15:00,24360.78,24360.78,24351.69,24351.69,3372,10160310
2024-08-06 10:20:00,24420.96,24424.18,24419.22,24419.22,3300,10673822
2024-08-06 10:25:00,24363.01,24363.01,24357.52,24357.52,4016,11073735
2024-08-06 10:30:00,24384.66,24386.81,24384.44,24384.44,3432,11131544
2024-08-06 10:35:00,24407.07,24407.07,24395.37,24395.37,3380,11065808
2024-08-06 10:40:00,24362.16,24363.4,24360.43,24360.43,2649,11008519
2024-08-06 10:45:00,24355.32,24355.32,24346.77,24346.77,3767,10397859
2024-08-06 10:50:00,24372.28,24372.28,24360.9,24360.9,2721,10368751
2024-08-06 10:55:00,24382.53,24384.8,24382.38,24384.54,3425,10706949
2024-08-06 11:00:00,24329.06,24331.04,24327.86,24327.86,3102,10923921
2024-08-06 11:05:00,24352.58,24352.94,24349.66,24350.63,2570,11202896
2024-08-06 11:10:00,24312.25,24312.28,24308.23,24308.23,3044,10561037
2024-08-06 11:15:00,24340.71,24343.04,24335.97,24335.97,2410,10858330
2024-08-06 11:20:00,24346.33,24346.82,24341.11,24341.11,2527,11069883
2024-08-06 11:25:00,24319.56,24320.98,24318.63,24318.63,2232,10878100
2024-08-06 11:30:00,24328.27,24328.59,24326.83,24326.83,3031,10915945
2024-08-06 11:35:00,24303.78,24304.7,24300.61,24300.61,2249,10692520
2024-08-06 11:40:00,24336.61,24336.61,24327.05,24327.05,2685,11559780
2024-08-06 11:45:00,24350.75,24350.75,24345.11,24345.11,2285,11024474
2024-08-06 11:50:00,24292.96,24292.96,24284.52,24284.52,2512,11116744
2024-08-06 11:55:00,24296.01,24296.01,24291.87,24291.87,2523,10796385
2024-08-06 12:00:00,24319.11,24319.23,24315.95,24315.95,2792,11153360
2024-08-06 12:05:00,24333.12,24333.86,24330.56,24333.67,2424,10893011
2024-08-06 12:10:00,24268.19,24268.19,24261.23,24261.23,2778,10861543
2024-08-06 12:15:00,24293.28,24293.35,24288.06,24288.06,2556,10971636
2024-08-06 12:20:00,24298.99,24298.99,24293.73,24293.73,2481,10665507
2024-08-06 12:25:00,24284.41,24284.41,24278.97,24278.97,2151,11274793
2024-08-06 12:30:00,24221.55,24221.55,24212.52,24212.52,2932,11043238
2024-08-06 12:35:00,24284.51,24284.51,24277.93,24277.93,2766,11585772
2024-08-06 12:40:00,24302.53,24305.69,24302.53,24303.38,2693,10603759
2024-08-06 12:45:00,24269.48,24269.48,24264.37,24264.37,2965,10580436
2024-08-06 12:50:00,24236.64,24236.64,24230.79,24230.85,3032,11486299
2024-08-06 12:55:00,24243.36,24243.36,24236.11,24236.11,2447,10620302
2024-08-06 13:00:00,24291.25,24292.21,24290.32,24291.68,2487,10456983
2024-08-06 13:05:00,24270.91,24270.91,24262.55,24262.55,2579,10625028
2024-08-06 13:10:00,24256.03,24256.03,24245.47,24245.47,2616,11304801
2024-08-06 13:15:00,24238.62,24238.93,24232.77,24233.97,2888,11253450
2024-08-06 13:20:00,24209.42,24209.42,24200.82,24200.82,3167,10721267
2024-08-06 13:25:00,24211.93,24211.93,24203.38,24203.38,2336,11050715
2024-08-06 13:30:00,24206.33,24206.33,24196.22,24196.22,3041,10848603
2024-08-06 13:35:00,24211.34,24211.34,24200.97,24200.97,3330,11251044
2024-08-06 13:40:00,24224.08,24224.08,24219.34,24220.62,2534,10307589
2024-08-06 13:45:00,24211.21,24211.21,24203.94,24204.35,2848,11095615
2024-08-06 13:50:00,24143.25,24143.25,24138.7,24138.7,2671,10377826
2024-08-06 13:55:00,24178.26,24178.26,24173.44,24173.44,3791,10587949
2024-08-06 14:00:00,24185.78,24185.78,24183.53,24183.89,2902,10347712
2024-08-06 14:05:00,24181.05,24181.05,24168.33,24168.33,3284,10865004
2024-08-06 14:10:00,24138.31,24138.34,24131.52,24131.52,3096,10811287
2024-08-06 14:15:00,24216.73,24216.73,24207.54,24207.54,3385,10645253
2024-08-06 14:20:00,24106.79,24106.79,24097.39,24097.39,3802,10776544
2024-08-06 14:25:00,24102.05,24105.59,24099.98,24099.98,3056,10686873
2024-08-06 14:30:00,24131.62,24131.62,24127.44,24129.74,3562,10803015
2024-08-06 14:35:00,24174.98,24174.98,24166.64,24166.64,4169,10211805
2024-08-06 14:40:00,24095.72,24095.72,24080.82,24080.82,4311,10383328
2024-08-06 14:45:00,24094.51,24094.69,24091.57,24092.65,4121,10066933
2024-08-06 14:50:00,24124.88,24124.88,24119.64,24121.53,4292,10329681
2024-08-06 14:55:00,24095.25,24095.25,24090.25,24091.95,3628,10584817
2024-08-06 15:00:00,24084.35,24086.56,24081.97,24081.97,4361,10546231
2024-08-06 15:05:00,24103.57,24103.57,24090.34,24090.34,3840,10536946
2024-08-06 15:10:00,24083.31,24083.31,24073.22,24073.22,3977,10096579
2024-08-06 15:15:00,24091.39,24091.39,24089.38,24089.58,4613,10432574
2024-08-06 15:20:00,24095.84,24095.84,24089.68,24091.0,4549,10102969
2024-08-06 15:25:00,24067.41,24098.39,24067.41,24098.39,4704,10665168
2024-08-07 09:15:00,24391.83,24391.83,24296.36,24296.36,5583,10051555
2024-08-07 09:20:00,24294.48,24294.48,24285.85,24290.73,4455,10345576
2024-08-07 09:25:00,24297.38,24297.38,24291.67,24291.67,4966,10525534
2024-08-07 09:30:00,24281.17,24292.67,24281.17,24292.67,4945,10715741
2024-08-07 09:35:00,24291.32,24311.13,24291.32,24311.13,5292,10261746
2024-08-07 09:40:00,24340.12,24343.41,24340.12,24343.36,4072,10209967
2024-08-07 09:45:00,24351.1,24352.53,24344.36,24348.27,3763,10310364
2024-08-07 09:50:00,24275.04,24279.49,24274.26,24276.74,4431,10228045
2024-08-07 09:55:00,24313.49,24325.92,24307.89,24325.92,4479,10600897
2024-08-07 10:00:00,24308.99,24315.65,24308.99,24315.65,4651,10921791
2024-08-07 10:05:00,24324.81,24326.15,24321.65,24322.27,3833,10104855
2024-08-07 10:10:00,24339.56,24341.49,24336.11,24336.11,4035,10590104
2024-08-07 10:15:00,24342.58,24343.33,24342.1,24342.32,3315,10974275
2024-08-07 10:20:00,24323.38,24324.63,24315.42,24315.42,4156,10159965
2024-08-07 10:25:00,24271.79,24274.03,24264.55,24274.03,3151,10605259
2024-08-07 10:30:00,24297.01,24297.03,24292.3,24297.03,4080,11028986
2024-08-07 10:35:00,24342.12,24342.12,24333.97,24334.76,3452,11096210
2024-08-07 10:40:00,24246.68,24250.16,24241.71,24250.16,3361,10712925
2024-08-07 10:45:00,24345.3,24369.02,24345.3,24369.02,2929,10216629
2024-08-07 10:50:00,24352.87,24359.58,24344.71,24359.58,3223,10330652
2024-08-07 10:55:00,24378.86,24395.47,24378.86,24395.47,2761,10876894
2024-08-07 11:00:00,24358.71,24360.14,24355.72,24355.83,2824,10405307
2024-08-07 11:05:00,24310.62,24317.22,24310.62,24314.06,2550,10460547
2024-08-07 11:10:00,24374.53,24376.42,24369.66,24369.66,2814,11164978
2024-08-07 11:15:00,24390.15,24397.08,24389.5,24394.68,2420,11171018
2024-08-07 11:20:00,24386.19,24389.24,24384.23,24384.23,2861,11300959
2024-08-07 11:25:00,24345.71,24345.71,24335.7,24335.7,2930,10523124
2024-08-07 11:30:00,24353.88,24353.88,24344.19,24346.92,3133,10652110
2024-08-07 11:35:00,24331.89,24334.13,24327.63,24327.63,2228,11378939
2024-08-07 11:40:00,24320.68,24336.16,24320.68,24336.16,2144,11284989
2024-08-07 11:45:00,24379.21,24379.21,24371.94,24378.87,2174,11408185
2024-08-07 11:50:00,24326.64,24328.93,24317.93,24317.93,2511,11641651
2024-08-07 11:55:00,24325.29,24332.27,24325.29,24328.7,2101,11532239
2024-08-07 12:00:00,24323.61,24342.09,24323.61,24342.09,2556,11178194
2024-08-07 12:05:00,24332.71,24332.71,24328.76,24330.04,2988,10972352
2024-08-07 12:10:00,24369.76,24384.42,24369.76,24383.22,2212,11290738
2024-08-07 12:15:00,24407.87,24408.08,24404.79,24407.79,2464,11397026
2024-08-07 12:20:00,24375.1,24376.0,24367.99,24373.58,2482,11056343
2024-08-07 12:25:00,24341.51,24353.56,24340.57,24353.56,2236,11517925
2024-08-07 12:30:00,24410.55,24417.82,24410.55,24411.63,2764,10731135
2024-08-07 12:35:00,24432.18,24443.34,24432.18,24443.34,2395,11471109
2024-08-07 12:40:00,24386.66,24393.14,24381.91,24393.14,2210,10610963
2024-08-07 12:45:00,24397.22,24411.25,24395.18,24411.25,2311,11102294
2024-08-07 12:50:00,24435.43,24442.19,24435.43,24442.1,2836,11477533
2024-08-07 12:55:00,24469.02,24470.15,24459.0,24469.86,2555,10592861
2024-08-07 13:00:00,24417.75,24420.59,24411.95,24411.95,2292,11041936
2024-08-07 13:05:00,24392.18,24399.78,24391.45,24391.45,2729,10620493
2024-08-07 13:10:00,24439.23,24439.23,24418.12,24418.12,2908,11400617
2024-08-07 13:15:00,24422.19,24422.19,24411.68,24418.78,2298,11303798
2024-08-07 13:20:00,24399.5,24399.5,24387.13,24387.13,2450,11386335
2024-08-07 13:25:00,24373.42,24373.42,24367.85,24368.94,2983,11293597
2024-08-07 13:30:00,24406.65,24407.25,24405.38,24406.77,2400,11114865
2024-08-07 13:35:00,24395.44,24395.58,24391.24,24391.24,3495,10489332
2024-08-07 13:40:00,24359.75,24364.39,24353.41,24364.39,3438,10589856
2024-08-07 13:45:00,24384.24,24384.28,24373.66,24373.66,3642,10772427
2024-08-07 13:50:00,24339.65,24339.74,24332.91,24332.91,3068,10843963
2024-08-07 13:55:00,24382.36,24382.36,24376.71,24380.78,3171,11023539
2024-08-07 14:00:00,24357.77,24360.74,24356.82,24360.74,3035,10401626
2024-08-07 14:05:00,24356.53,24359.46,24354.27,24354.27,3092,10269712
2024-08-07 14:10:00,24364.04,24381.76,24364.04,24376.88,3601,10620291
2024-08-07 14:15:00,24378.66,24387.95,24378.33,24387.95,3881,10248306
2024-08-07 14:20:00,24408.71,24408.71,24400.96,24401.9,3498,10789025
2024-08-07 14:25:00,24394.52,24397.78,24392.34,24397.78,3316,10636404
2024-08-07 14:30:00,24379.62,24383.82,24379.62,24380.93,3337,10783018
2024-08-07 14:35:00,24403.28,24404.78,24400.86,24403.31,4036,10043272
2024-08-07 14:40:00,24394.49,24404.22,24394.49,24402.02,4244,10961064
2024-08-07 14:45:00,24381.92,24383.51,24380.84,24382.12,3326,9924570
2024-08-07 14:50:00,24389.46,24393.92,24389.26,24393.14,4225,10237613
2024-08-07 14:55:00,24392.57,24398.74,24387.49,24398.74,4448,10578754
2024-08-07 15:00:00,24414.63,24424.09,24414.63,24423.1,4635,9893212
2024-08-07 15:05:00,24401.89,24406.52,24391.97,24391.97,5175,9906536
2024-08-07 15:10:00,24391.4,24396.23,24389.64,24391.43,5181,9873382
2024-08-07 15:15:00,24448.77,24448.77,24441.88,24446.75,5059,10366205
2024-08-07 15:20:00,24421.74,24429.17,24418.8,24429.17,5001,10660991
2024-08-07 15:25:00,24387.83,24387.83,24374.4,24374.4,4422,10284244
2024-08-08 09:15:00,24353.25,24443.94,24353.25,24440.26,5122,10333693
2024-08-08 09:20:00,24429.25,24429.25,24424.33,24424.33,4102,10098444
2024-08-08 09:25:00,24430.98,24431.41,24429.63,24429.63,3833,9790044
2024-08-08 09:30:00,24423.45,24423.6,24420.46,24420.46,4455,9820260
2024-08-08 09:35:00,24446.06,24446.06,24443.24,24445.57,4248,10743882
2024-08-08 09:40:00,24425.04,24425.04,24420.54,24420.54,3728,9958745
2024-08-08 09:45:00,24410.62,24410.62,24407.49,24407.52,3361,10919306
2024-08-08 09:50:00,24434.38,24434.38,24430.59,24430.85,4293,10078237
2024-08-08 09:55:00,24411.18,24411.18,24408.14,24408.14,4207,10639431
2024-08-08 10:00:00,24405.42,24405.42,24399.72,24399.72,3853,10956207
2024-08-08 10:05:00,24404.4,24404.4,24401.05,24401.05,3863,10369305
2024-08-08 10:10:00,24391.14,24391.73,24389.69,24389.69,3208,10789892
2024-08-08 10:15:00,24392.19,24392.19,24390.87,24391.98,3700,10413711
2024-08-08 10:20:00,24377.5,24377.5,24376.09,24376.09,2884,10393256
2024-08-08 10:25:00,24372.09,24372.09,24366.98,24366.98,4068,10311720
2024-08-08 10:30:00,24360.97,24360.97,24353.4,24353.4,3468,10999337
2024-08-08 10:35:00,24343.85,24343.85,24340.5,24340.5,3137,10426698
2024-08-08 10:40:00,24352.94,24353.53,24351.58,24351.58,3348,10482263
2024-08-08 10:45:00,24368.71,24369.37,24366.83,24366.83,2819,11279304
2024-08-08 10:50:00,24373.56,24373.98,24370.86,24370.86,3150,10585879
2024-08-08 10:55:00,24361.77,24361.77,24356.27,24356.66,3126,10717141
2024-08-08 11:00:00,24306.06,24306.06,24299.24,24299.38,3323,11359892
2024-08-08 11:05:00,24394.76,24394.76,24391.63,24391.96,3080,10715942
2024-08-08 11:10:00,24380.12,24380.12,24371.5,24371.5,2940,10740795
2024-08-08 11:15:00,24355.96,24355.96,24351.64,24351.64,2986,11272870
2024-08-08 11:20:00,24387.08,24387.08,24381.56,24381.56,3076,10738001
2024-08-08 11:25:00,24311.62,24311.62,24308.88,24308.88,3143,10680376
2024-08-08 11:30:00,24378.34,24378.34,24372.74,24372.74,2652,10916660
2024-08-08 11:35:00,24303.59,24303.59,24296.28,24296.28,2252,11251101
2024-08-08 11:40:00,24325.45,24325.45,24322.28,24322.28,3074,10553357
2024-08-08 11:45:00,24285.64,24285.64,24281.21,24281.21,2703,10947332
2024-08-08 11:50:00,24312.42,24312.42,24308.78,24309.22,2872,10944876
2024-08-08 11:55:00,24318.22,24318.22,24317.32,24317.32,2262,10860066
2024-08-08 12:00:00,24304.22,24304.22,24300.94,24300.94,2855,11345505
2024-08-08 12:05:00,24321.97,24321.97,24313.81,24313.81,2260,10966537
2024-08-08 12:10:00,24298.93,24298.93,24293.7,24293.7,2024,11350319
2024-08-08 12:15:00,24278.66,24278.66,24275.33,24276.47,2139,11264008
2024-08-08 12:20:00,24275.4,24275.4,24269.38,24269.38,2082,10940937
2024-08-08 12:25:00,24302.71,24302.71,24298.82,24298.86,2106,10969745
2024-08-08 12:30:00,24263.44,24263.44,24258.18,24258.18,2100,10835433
2024-08-08 12:35:00,24296.13,24296.13,24291.8,24291.8,2648,10681521
2024-08-08 12:40:00,24299.23,24299.23,24293.49,24293.49,2719,11282542
2024-08-08 12:45:00,24223.59,24223.59,24221.0,24221.0,2672,11314399
2024-08-08 12:50:00,24288.71,24288.71,24286.86,24288.11,2967,10724221
2024-08-08 12:55:00,24310.53,24310.53,24307.16,24307.16,2886,11195063
2024-08-08 13:00:00,24263.46,24263.46,24256.96,24256.96,2396,11572137
2024-08-08 13:05:00,24265.35,24265.79,24264.17,24265.79,2235,10543795
2024-08-08 13:10:00,24276.37,24276.37,24274.04,24274.77,2729,10974469
2024-08-08 13:15:00,24243.06,24243.06,24241.77,24241.77,3085,11212963
2024-08-08 13:20:00,24252.83,24252.83,24246.84,24247.24,2658,10433950
2024-08-08 13:25:00,24211.1,24211.82,24208.7,24208.7,2253,11206123
2024-08-08 13:30:00,24243.78,24243.78,24242.4,24243.43,3176,11396770
2024-08-08 13:35:00,24252.11,24252.68,24250.6,24251.61,2828,10401442
2024-08-08 13:40:00,24252.04,24252.98,24251.6,24252.98,3030,11169066
2024-08-08 13:45:00,24266.24,24267.35,24265.75,24266.24,2736,10661909
2024-08-08 13:50:00,24221.8,24221.8,24216.6,24217.21,2469,10382382
2024-08-08 13:55:00,24223.06,24223.46,24222.69,24222.69,3634,10730752
2024-08-08 14:00:00,24281.31,24281.31,24278.87,24278.87,3366,10251683
2024-08-08 14:05:00,24229.48,24229.48,24226.55,24226.55,3248,10706774
2024-08-08 14:10:00,24235.0,24235.0,24230.36,24230.36,2853,10143553
2024-08-08 14:15:00,24223.91,24223.91,24221.8,24222.22,3952,10871234
2024-08-08 14:20:00,24204.01,24204.01,24199.88,24199.88,2833,10588054
2024-08-08 14:25:00,24258.88,24258.88,24254.9,24254.9,4124,10529938
2024-08-08 14:30:00,24203.0,24203.0,24196.51,24196.51,4004,10225503
2024-08-08 14:35:00,24182.05,24182.05,24177.49,24177.49,4393,10372510
2024-08-08 14:40:00,24193.8,24194.36,24191.93,24192.76,4134,10157231
2024-08-08 14:45:00,24155.36,24155.52,24152.75,24152.75,3748,10709823
2024-08-08 14:50:00,24185.31,24185.31,24179.65,24179.65,4870,10121963
2024-08-08 14:55:00,24172.01,24172.74,24168.53,24168.53,4590,10530124
2024-08-08 15:00:00,24206.74,24206.86,24204.48,24205.54,4828,10152345
2024-08-08 15:05:00,24174.43,24174.43,24170.24,24170.24,4978,10516208
2024-08-08 15:10:00,24207.85,24207.85,24202.89,24202.89,4536,10367984
2024-08-08 15:15:00,24215.19,24215.4,24206.99,24206.99,3872,10219894
2024-08-08 15:20:00,24192.13,24192.3,24189.62,24191.01,4959,10448969
2024-08-08 15:25:00,24167.01,24202.17,24165.19,24202.17,5154,10157474
2024-08-09 09:15:00,24477.3,24510.12,24477.3,24510.12,3873,10573236
2024-08-09 09:20:00,24469.44,24469.64,24468.05,24468.05,3455,10508556
2024-08-09 09:25:00,24502.02,24503.06,24502.02,24502.88,3348,10343235
2024-08-09 09:30:00,24485.14,24485.14,24481.85,24481.85,3071,10719552
2024-08-09 09:35:00,24519.81,24520.04,24516.48,24516.48,3454,10699382
2024-08-09 09:40:00,24562.34,24562.34,24559.58,24559.58,2540,10420474
2024-08-09 09:45:00,24508.98,24509.69,24508.42,24509.62,3392,9966572
2024-08-09 09:50:00,24448.81,24450.14,24448.49,24450.14,2655,10513692
2024-08-09 09:55:00,24489.93,24489.99,24484.4,24484.4,3281,10321846
2024-08-09 10:00:00,24496.21,24498.04,24496.02,24497.35,2612,10544251
2024-08-09 10:05:00,24496.5,24496.5,24492.63,24492.63,2427,10685748
2024-08-09 10:10:00,24472.67,24472.67,24467.67,24467.67,2130,10712435
2024-08-09 10:15:00,24491.49,24494.04,24488.74,24492.13,2960,10771910
2024-08-09 10:20:00,24455.83,24456.76,24455.83,24456.35,2627,10807194
2024-08-09 10:25:00,24463.61,24465.36,24462.79,24462.79,2773,10229614
2024-08-09 10:30:00,24501.6,24506.11,24501.31,24506.11,2672,10345172
2024-08-09 10:35:00,24465.57,24466.42,24464.94,24464.94,2587,10842654
2024-08-09 10:40:00,24502.86,24502.86,24495.97,24495.97,2387,10633083
2024-08-09 10:45:00,24449.43,24453.22,24449.43,24453.22,1921,11043159
2024-08-09 10:50:00,24529.7,24531.64,24529.7,24531.64,2146,10384331
2024-08-09 10:55:00,24469.68,24470.88,24468.86,24469.23,2127,10484012
2024-08-09 11:00:00,24482.67,24483.22,24481.33,24481.33,1971,10909823
2024-08-09 11:05:00,24494.85,24494.85,24490.7,24490.7,2139,10875922
2024-08-09 11:10:00,24468.84,24468.91,24466.12,24466.12,1855,10649092
2024-08-09 11:15:00,24483.41,24483.41,24478.51,24479.01,1765,10832305
2024-08-09 11:20:00,24489.54,24489.95,24487.97,24487.97,1957,10451494
2024-08-09 11:25:00,24497.37,24497.37,24495.43,24496.1,1968,10481123
2024-08-09 11:30:00,24491.98,24491.98,24489.33,24489.33,1851,10572284
2024-08-09 11:35:00,24465.84,24465.84,24464.35,24465.45,2069,11132159
2024-08-09 11:40:00,24466.06,24466.06,24464.17,24464.17,2064,11478884
2024-08-09 11:45:00,24525.01,24525.3,24523.06,24523.82,1924,10838473
2024-08-09 11:50:00,24489.7,24489.82,24487.34,24487.34,1957,10614562
2024-08-09 11:55:00,24441.72,24441.72,24437.38,24437.38,1543,11395031
2024-08-09 12:00:00,24462.29,24462.29,24459.58,24459.58,1678,11588540
2024-08-09 12:05:00,24448.98,24449.09,24447.66,24449.08,1520,10813628
2024-08-09 12:10:00,24453.94,24454.69,24451.32,24451.32,1625,11119782
2024-08-09 12:15:00,24424.65,24424.65,24420.18,24420.48,1474,10892169
2024-08-09 12:20:00,24440.4,24441.07,24439.87,24440.14,1470,10833330
2024-08-09 12:25:00,24494.31,24494.31,24490.63,24490.66,1469,11416466
2024-08-09 12:30:00,24460.64,24462.32,24459.52,24459.52,1903,11746992
2024-08-09 12:35:00,24384.73,24384.73,24377.37,24377.37,1444,11394289
